"iata_code"	"icao_code"	"name_rus"	"city_rus"	"country_rus"	"latitude"	"longitude"	"tags"
"SPE"	"WBKO"	"Сепулот"	"Сепулот"	"Малайзия"	"4.712222"	"116.453611"	
"SEC"		"Серр Шевалье"	"Сер-Шевалье"	"Франция"	"44.883"	"6.683"	
"SEU"	"HTSN"	"Серонера"	"Серонера"	"Танзания"	"-2.458056"	"34.822500"	
"RSG"		"Серра-Пелада"	"Серра-Пелада"	"Бразилия"	"-5.950"	"-49.650"	
"SRX"	"HLGD"	"Серт"	"Серт"	"Ливия"	"31.063457"	"16.595005"	
"ZRI"	"WABO"	"Серуи"	"Серуи"	"Индонезия"	"-1.867"	"136.233"	
"ZKM"	"FOOS"	"Сетте-Кама"	"Сетте-Кама"	"Габон"	"-2.533"	"9.767"	
"ICN"	"RKSI"		"Сеул"	"Южная Корея"	"37.469075"	"126.450517"	
"JCU"	"GECT"		"Сеута"	"Колумбия"	"35.892500"	"-5.306111"	
"SHK"	"FXSH"	"Сехонгхонг"	"Сехонгхонг"	"Лесото"	"-29.729444"	"28.768056"	
"SXH"		"Сехулеа"	"Сехулеа"	"Папуа - Новая Гвинея"	"-9.967"	"151.150"	
"SJQ"	"FLSS"	"Сешеке"	"Сешеке"	"Замбия"	"-17.476389"	"24.305556"	
"SHZ"	"FXSS"	"Сешутес"	"Сешутес"	"Лесото"	"-29.266667"	"28.553611"	
"SKT"	"OPST"		"Сиалкот"	"Пакистан"	"32.514443"	"74.528889"	
"SXA"		"Сиалум"	"Сиалум"	"Папуа - Новая Гвинея"	"-6.083"	"147.600"	
"SSS"		"Сиасси"	"Сиасси"	"Папуа - Новая Гвинея"	"-5.583"	"147.800"	
"SBQ"	"OPSB"	"Сиби"	"Сиби"	"Пакистан"	"29.567"	"67.850"	
"SIW"	"WIMP"	"Сибиса"	"Сибиса"	"Индонезия"	"2.667"	"98.933"	
"SIB"	"FCBS"	"Сибити"	"Сибити"	"Конго"	"-3.683"	"13.350"	
"SBZ"	"LRSB"	"Сибиу"	"Сибиу"	"Румыния"	"45.785799"	"24.085583"	
"SEW"		"Сива"	"Сива"	"Египет"	"29.345533"	"25.506739"	
"VAS"	"LTAR"	"Сивас"	"Сивас"	"Турция"	"39.813828"	"36.903497"	
"SWE"		"Сивеа"	"Сивеа"	"Папуа - Новая Гвинея"	"-6.283"	"147.567"	
"GIU"	"VVDB"		"Сигирия"	"Шри-Ланка"	"7.95"	"80.75"	
"SIJ"	"BISI"	"Сиглуфьордур"	"Сиглуфьордур"	"Исландия"	"66.133332"	"-18.916667"	
"GII"	"GUSI"	"Сигуири"	"Сигуири"	"Гвинея"	"11.399444"	"-9.188056"	
"CDC"	"KCDC"	"Сидар Сити"	"Сидар Сити"	"США"	"37.700966"	"-113.098846"	
"SII"	"GMMF"	"Сиди-Ифни"	"Сиди-Ифни"	"Марокко"	"29.368983"	"-10.180267"	
"BWU"	"YSBK"		"Сидней"	"Австралия"	"-33.924444"	"150.988333"	
"LBH"			"Сидней"	"Австралия"	"-33.595833"	"151.319167"	
"RSE"			"Сидней"	"Австралия"	"-33.871"	"151.266"	
"SWZ"			"Сидней"	"Австралия"	"-33.883"	"150.717"	
"SYD"	"YSSY"		"Сидней"	"Австралия"	"-33.946111"	"151.177222"	
"REP"	"VDSR"	"Сием Рип"	"Сием Рип"	"Камбоджа"	"13.410666"	"103.812840"	
"SAY"	"LIQS"	"Сиена"	"Сиенна"	"Италия"	"43.256286"	"11.255036"	
"CFG"	"MUCF"	"Сьенфуэгос"	"Сиенфуэгос"	"Куба"	"22.150000"	"-80.414167"	
"EGM"	"AGGS"	"Сиж"	"Сиж"	"Соломоновы острова"	"-8.578889"	"157.875833"	
"SXZ"	"LTCL"	"Сиирт"	"Сиирт"	"Турция"	"37.978886"	"41.840436"	
"KSS"	"GASK"	"Сикассо"	"Сикассо"	"Мали"	"11.333"	"-5.700"	
"SIL"		"Сила"	"Сила"	"Папуа - Новая Гвинея"	"-9.117"	"148.400"	
"SVK"		"Силвер-Крик"	"Силвер-Крик"	"Белиз"	"16.733"	"-88.333"	
"SIH"	"VNDT"	"Силгади-Доти"	"Силгади-Доти"	"Непал"	"29.263130"	"80.936012"	
"SLS"	"LBSS"	"Силистра"	"Силистра"	"Болгария"	"44.055167"	"27.178833"	
"IXS"	"VEKU"		"Силчар"	"Индия"	"24.912928"	"92.978742"	
"SMJ"		"Сим"	"Сим"	"Папуа - Новая Гвинея"	"-7.667"	"146.833"	
"SYM"	"ZPSM"	"Симан"	"Симан"	"Китай"	"22.793333"	"100.959444"	
"SGG"	"WBGY"	"Симанганг"	"Симанганг"	"Малайзия"	"1.217"	"111.450"	
"SIF"	"VNSI"		"Симара"	"Непал"	"27.159456"	"84.980122"	
"SIM"		"Симбай"	"Симбай"	"Папуа - Новая Гвинея"	"-5.267"	"144.533"	
"SMY"	"GOTS"	"Сименти"	"Сименти"	"Сенегал"	"13.050"	"-13.300"	
"IMK"	"VNST"	"Симикот"	"Симикот"	"Непал"	"29.971064"	"81.818932"	
"SLV"	"VISM"	"Симла"	"Симла"	"Индия"	"31.081803"	"77.067967"	
"SHI"	"RORS"	"Симожисима"	"Симожисима"	"Япония"	"24.826667"	"125.144722"	
"SIP"	"UKFF"	"Симферополь"	"Симферополь"	"Украина"	"45.052222"	"33.975139"	
"QPG"	"WSAP"		"Сингапур"	"Сингапур"	"1.360417"	"103.909530"	
"SIN"	"WSSS"		"Сингапур"	"Сингапур"	"1.350189"	"103.994433"	
"XSP"	"WSSL"		"Сингапур"	"Сингапур"	"1.416950"	"103.867653"	
"SGB"		"Сингауа"	"Сингауа"	"Папуа - Новая Гвинея"	"-6.700"	"147.133"	
"SIE"	"LPSI"	"Синес"	"Синес"	"Португалия"	"37.940556"	"-8.809444"	
"OPS"	"SWSI"	"Синоп"	"Синоп"	"Бразилия"	"-11.884983"	"-55.586636"	
"SIC"	"LTCM"		"Синоп"	"Турция"	"42.019006"	"35.079192"	
"SQD"	"SPSU"	"Синоп"	"Синоп"	"Турция"	"41.666666666667"	35	
"XSA"	"KXSA"		"Синоу"	"Китай"	"37.859611"	"-76.894111"	
"SNI"	"GLGE"		"Синоу"	"Либерия"	"5.034313"	"-9.066803"	
"SUX"	"KSUX"		"Сиокс Сити"	"США"	"42.402603"	"-96.384367"	
"SIR"	"LSGS"	"Сион"	"Сион"	"Швейцария"	"46.219592"	"7.326764"	
"SPT"		"Сипитанг"	"Сипитанг"	"Малайзия"	"5.083"	"115.550"	
"RKO"	"WIBR"	"Сипора"	"Сипора"	"Индонезия"	"-2.083"	"99.683"	
"SAJ"		"Сираджгандж"	"Сираджгандж"	"Индия"	"25.167"	"91.417"	
"SYR"	"KSYR"		"Сиракус"	"США"	"43.111187"	"-76.106311"	
"ZYQ"	"EPDA"		"Сиракус"	"США"	0	0	
"JSY"	"LGSO"	"Сирос-Айленд"	"Сирос-Айленд"	"Греция"	"37.422792"	"24.950936"	
"SXI"	"OIBS"	"Сирри-Айленд"	"Сирри-Айленд"	"Иран"	"25.908869"	"54.539400"	
"SIZ"		"Сиссано"	"Сиссано"	"Папуа - Новая Гвинея"	"-3.000"	"142.033"	
"SWY"	"WMBA"	"Ситиаван"	"Ситиаван"	"Малайзия"	"4.216389"	"100.698611"	
"CJI"	"VHHH"		"Сиудад Реаль"	"Испания"	"24.033333333333"	"-54.1"	
"CJS"	"MMCS"		"Сиудад Хуарез"	"Мексика"	"31.636133"	"-106.428667"	
"ACN"	"MMCC"		"Сиудад-Акуна"	"Мексика"	"29.333917"	"-101.100892"	
"CVM"	"MMCV"	"Сиудад-Виктория"	"Сиудад-Виктория"	"Мексика"	"23.703336"	"-98.956486"	
"CUA"	"MMDA"	"Сиудад-Конститусьон"	"Сиудад-Конститусьон"	"Мексика"	"25.053756"	"-111.614883"	
"MMC"	"MMDM"	"Сиудад-Манте"	"Сиудад-Манте"	"Мексика"	"22.740367"	"-99.018228"	
"CEN"	"MMCN"	"Сиудад-Обрегон"	"Сиудад-Обрегон"	"Мексика"	"27.392639"	"-109.833111"	
"SIU"	"MNSI"	"Сиуна"	"Сиуна"	"Никарагуа"	"13.717"	"-84.767"	
"SIS"	"FASS"	"Сишен"	"Сишен"	"ЮАР"	"-27.648606"	"22.999278"	
"BFI"	"KBFI"		"Сиэттл"	"США"	"47.530000"	"-122.301972"	
"KDU"	"OPSD"	"Скарду"	"Скарду"	"Пакистан"	"35.335508"	"75.536047"	
"SKM"	"SYSK"	"Скелдон"	"Скелдон"	"Гайана"	"5.850"	"-57.150"	
"SFT"	"ESNS"	"Скеллефти"	"Скеллефти"	"Швеция"	"64.624771"	"21.076892"	
"JSI"	"LGSK"	"Скиатлос"	"Скиатлос"	"Греция"	"39.177100"	"23.503675"	
"SKE"	"ENSN"	"Скиен"	"Скиен"	"Норвегия"	"59.185000"	"9.566944"	
"SKI"	"DABP"	"Скикда"	"Скикда"	"Алжир"	"36.933"	"6.950"	
"SKU"	"LGSY"	"Скирос"	"Скирос"	"Греция"	"38.967553"	"24.487228"	
"KVB"	"ESGR"	"Сковде"	"Сковде"	"Швеция"	"58.456400"	"13.972672"	
"SKP"	"LWSK"		"Скопье"	"Македония"	"41.961622"	"21.621381"	
"SZK"	"FASZ"	"Скукуза"	"Скукуза"	"ЮАР"	"-24.960944"	"31.588731"	
"CMS"	"HCMS"	"Скускубан"	"Скускубан"	"Эфиопия"	"10.300"	"50.233"	
"SXL"	"EISG"		"Слайго"	"Ирландия"	"54.280214"	"-8.599208"	
"OSP"	"EPSK"		"Слупск"	"Польша"	"54.478889"	"17.107500"	
"SMW"	"GMMA"	"Смара"	"Смара"	"Западная Сахара"	"26.731761"	"-11.684681"	
"LNX"	"UUBS"	"Смоленск"	"Смоленск"	"Россия"	"54.824444"	"32.024167"	
"YAM"	"CYAM"	"Со Сен Мари"	"Со Сен Мари"	"Канада"	"46.485001"	"-84.509445"	
"CIU"	"KCIU"		"Со Сен Мари"	"США"	"46.250750"	"-84.472389"	
"INR"	"PAIN"		"Со Сен Мари"	"США"	"63.732598"	"-148.910638"	
"DWB"	"FMNO"	"Соалала"	"Соалала"	"Мадагаскар"	"-16.100833"	"45.356667"	
"SOX"	"SKSO"		"Согамосо"	"Колумбия"	"5.675556"	"-72.970278"	
"SOT"	"EFSO"	"Соданкюля"	"Соданкюля"	"Финляндия"	"67.395033"	"26.619133"	
"SXU"	"HASD"	"Содду"	"Содду"	"Эфиопия"	"6.833"	"37.767"	
"JSO"	"KJSO"		"Содерталье"	"Швеция"	"59.200"	"17.617"	
"SOO"	"ESNY"	"Содерхамн"	"Содерхамн"	"Швеция"	"61.261481"	"17.099053"	
"SZA"	"FNSO"	"Сойо"	"Сойо"	"Ангола"	"-6.141086"	"12.371764"	
"SOA"	"KSOA"	"Сок-Транг"	"Сок-Транг"	"Вьетнам"	"30.585694"	"-100.648556"	
"SKO"	"DNSO"	"Сокото"	"Сокото"	"Нигерия"	"12.916322"	"5.207189"	
"SCT"	"OYSQ"	"Сокотра"	"Сокотра"	"Йемен"	"12.630672"	"53.905778"	
"SHO"	"RKND"		"Сокчо"	"Южная Корея"	"38.142614"	"128.598556"	
"SLH"	"NVSC"	"Сола"	"Сола"	"Вануату"	"-13.851667"	"167.536944"	
"SQF"		"Солано"	"Солано"	"Колумбия"	"0.683"	"-75.250"	
"SLI"	"FLSW"	"Солвези"	"Солвези"	"Замбия"	"-12.167"	"26.367"	
"SOH"		"Солита"	"Солита"	"Колумбия"	"0.867"	"-75.600"	
"SOC"	"WARQ"		"Соло Сити"	"Индонезия"	"-7.516089"	"110.756892"	
"CSH"	"ULAS"	"Соловки"	"Соловецкий"	"Россия"	"65.029444"	"35.733333"	
"SYO"	"RJSY"	"Сонай"	"Сонай"	"Япония"	"38.812222"	"139.787222"	
"SGX"	"HTSO"	"Сонгеа"	"Сонгеа"	"Танзания"	"-10.683"	"35.583"	
"SGZ"	"VTSH"	"Сонгкхла"	"Сонгкхла"	"Таиланд"	"7.186564"	"100.608031"	
"SOG"	"ENSG"		"Сондал"	"Норвегия"	"61.156111"	"7.136614"	
"QSG"		"Сондерборг"	"Сондерборг"	"Дания"	"54.966666666667"	"9.7833333333333"	
"SGD"	"EKSB"	"Сондерборг"	"Сондерборг"	"Дания"	"54.964367"	"9.791731"	
"SPH"		"Сопу"	"Сопу"	"Папуа - Новая Гвинея"	"-8.300"	"147.167"	
"SOJ"	"ENSR"	"Соркьосен"	"Соркьосен"	"Норвегия"	"69.786839"	"20.959444"	
"SQR"	"WAWS"		"Сороако"	"Индонезия"	"-2.531203"	"121.357639"	
"SOD"	"SDCO"	"Сорокаба"	"Сорокаба"	"Бразилия"	"-23.478036"	"-47.490003"	
"SRT"	"HUSO"	"Сороти"	"Сороти"	"Уганда"	"1.727578"	"33.622861"	
"SOF"	"LBSF"	"София"	"София"	"Болгария"	"42.695194"	"23.406167"	
"SXD"		"София Антиполис"	"София Антиполис"	"Франция"	"43.617"	"7.050"	
"SWL"		"Спаниш-Уэллс"	"Спаниш-Уэллс"	"Багамские острова"	"25.544"	"-76.749"	
"CMY"	"KCMY"		"Спарта"	"США"	"43.958372"	"-90.737897"	
"SAR"	"KSAR"		"Спарта"	"США"	"38.148944"	"-89.698778"	
"JSS"		"Спецаи-Айленд"	"Спецаи-Айленд"	"Греция"	"37.266"	"23.156"	
"SPU"	"LDSP"	"Сплит"	"Сплит"	"Хорватия"	"43.538944"	"16.297964"	
"GEG"	"KGEG"		"Спокане"	"США"	"47.619028"	"-117.535222"	
"SFF"	"KSFF"		"Спокане"	"США"	"47.682818"	"-117.322558"	
"SKA"	"KSKA"		"Спокане"	"США"	"47.615058"	"-117.655803"	
"SBU"	"FASB"	"Спрингбок"	"Спрингбок"	"ЮАР"	"-29.689333"	"17.939611"	
"SXR"	"VISR"	"Сринагар"	"Сринагар"	"Индия"	"33.987139"	"74.774250"	
"SVG"	"ENZV"	"Сола"	"Ставангер"	"Норвегия"	"58.876778"	"5.637856"	
"STW"	"URMT"	"Ставрополь"	"Ставрополь"	"Россия"	"45.109165"	"42.112778"	
"IST"	"LTBA"		"Стамбул"	"Турция"	"40.976922"	"28.814606"	
"SAW"	"LTFJ"		"Стамбул"	"Турция"	"40.898553"	"29.309219"	
"TYM"	"MYES"	"Станиэл-Кэй"	"Станиэл-Кэй"	"Багамские острова"	"24.169083"	"-76.439056"	
"SZR"	"LBSZ"	"Стара-Загора"	"Стара-Загора"	"Болгария"	"42.376667"	"25.655195"	
"ZKL"		"Стеенкоол"	"Стеенкоол"	"Индонезия"	"-2.117"	"133.533"	
"SYK"	"BIST"	"Стиккишолмур"	"Стиккишолмур"	"Исландия"	"65.058055"	"-22.794167"	
"SMP"		"Стокгольм"	"Стокгольм"	"Папуа - Новая Гвинея"	"-4.350"	"151.550"	
"ARN"	"ESSA"		"Стокгольм"	"Швеция"	"59.651944"	"17.918611"	
"BMA"	"ESSB"		"Стокгольм"	"Швеция"	"59.354372"	"17.941650"	
"NYO"	"ESKN"		"Стокгольм"	"Швеция"	"58.788636"	"16.912189"	
"VST"	"ESOW"		"Стокгольм"	"Швеция"	"59.589444"	"16.633610"	
"SRP"	"ENSO"		"Сторд"	"Норвегия"	"59.791925"	"5.340850"	
"SLB"	"KSLB"		"Сторм Лейк"	"США"	"42.597250"	"-95.240667"	
"SQO"	"ESUD"		"Сторуман"	"Швеция"	"64.960893"	"17.696583"	
"MVL"	"KMVL"		"Стоув"	"США"	"44.534608"	"-72.614004"	
"SXB"	"LFST"		"Страсбург"	"Франция"	"48.543611"	"7.637222"	
"SRN"	"YSRN"	"Страхан"	"Страхан"	"Австралия"	"-42.155833"	"145.290000"	
"SWT"	"UNSS"	"Стрежевой"	"Стрежевой"	"Россия"	"60.709444"	"77.660000"	
"SOY"	"EGER"	"Стронсей"	"Стронсей"	"Великобритания"	"59.158051"	"-2.641389"	
"SZS"	"NZRC"	"Стюарт-Айленд"	"Стюарт-Айленд"	"Новая Зеландия"	"-46.899722"	"168.101944"	
"VAO"	"AGGV"		"Суаванао"	"Соломоновы острова"	"-7.585556"	"158.730833"	
"UAI"	"WPDB"	"Суаи"	"Суаи"	"Индонезия"	"-9.303972"	"125.286861"	
"SOE"	"FCOS"	"Суанке"	"Суанке"	"Конго"	"2.067"	"14.133"	
"SQU"	"KPHX"	"Субик-Бей"	"Субик-Бей"	"Перу"	0	0	
"SUV"	"NFNA"		"Сува"	"Фиджи"	"-18.043267"	"178.559228"	
"SUY"		"Судурейри"	"Судурейри"	"Исландия"	"66.133"	"-23.550"	
"SUL"	"OPSU"	"Суи"	"Суи"	"Пакистан"	"28.645142"	"69.176917"	
"SKC"		"Суки"	"Суки"	"Папуа - Новая Гвинея"	"-8.033"	"141.717"	
"SKZ"	"OPSK"	"Суккур"	"Суккур"	"Пакистан"	"27.721989"	"68.791683"	
